"GEO_ID","id",
"NAME","Geographic Area Name",
"H013001","Total",
"H013002","Total!!1-person household",
"H013003","Total!!2-person household",
"H013004","Total!!3-person household",
"H013005","Total!!4-person household",
"H013006","Total!!5-person household",
"H013007","Total!!6-person household",
"H013008","Total!!7-or-more-person household",
