"GEO_ID","NAME","H011H001","H011H002","H011H003","H011H004"
"id","Geographic Area Name","Population in occupied housing units","Population in occupied housing units!!Owned with a mortgage or a loan","Population in occupied housing units!!Owned free and clear","Population in occupied housing units!!Renter occupied"
"8710000US3613681","ZCTA5 13681, New York","12","11","1","0"
"8710000US3613682","ZCTA5 13682, New York","13","8","0","5"
"8710000US3613684","ZCTA5 13684, New York","3","0","1","2"
"8710000US3613685","ZCTA5 13685, New York","36","5","0","31"
"8710000US3613687","ZCTA5 13687, New York","0","0","0","0"
"8710000US3613690","ZCTA5 13690, New York","15","0","13","2"
"8710000US3613691","ZCTA5 13691, New York","44","21","2","21"
"8710000US3613692","ZCTA5 13692, New York","0","0","0","0"
"8710000US3613693","ZCTA5 13693, New York","0","0","0","0"
"8710000US3613694","ZCTA5 13694, New York","26","16","2","8"
"8710000US3613695","ZCTA5 13695, New York","0","0","0","0"
"8710000US3613696","ZCTA5 13696, New York","0","0","0","0"
"8710000US3613697","ZCTA5 13697, New York","17","5","8","4"
"8710000US3613730","ZCTA5 13730, New York","40","24","6","10"
"8710000US3613731","ZCTA5 13731, New York","24","4","2","18"
"8710000US3613732","ZCTA5 13732, New York","101","89","4","8"
"8710000US3613733","ZCTA5 13733, New York","82","30","15","37"
"8710000US3613734","ZCTA5 13734, New York","8","5","0","3"
"8710000US3613736","ZCTA5 13736, New York","4","3","0","1"
"8710000US3613739","ZCTA5 13739, New York","26","13","0","13"
"8710000US3613740","ZCTA5 13740, New York","5","2","3","0"
"8710000US3613743","ZCTA5 13743, New York","46","27","6","13"
"8710000US3613744","ZCTA5 13744, New York","17","13","0","4"
"8710000US3613746","ZCTA5 13746, New York","29","17","9","3"
"8710000US3613748","ZCTA5 13748, New York","28","17","7","4"
"8710000US3613750","ZCTA5 13750, New York","6","3","0","3"
"8710000US3613751","ZCTA5 13751, New York","0","0","0","0"
"8710000US3613752","ZCTA5 13752, New York","15","11","4","0"
"8710000US3613753","ZCTA5 13753, New York","77","12","16","49"
"8710000US3613754","ZCTA5 13754, New York","64","29","18","17"
"8710000US3613755","ZCTA5 13755, New York","13","7","5","1"
"8710000US3613756","ZCTA5 13756, New York","2","2","0","0"
"8710000US3613757","ZCTA5 13757, New York","17","11","0","6"
"8710000US3613760","ZCTA5 13760, New York","977","312","57","608"
"8710000US3613774","ZCTA5 13774, New York","1","1","0","0"
"8710000US3613775","ZCTA5 13775, New York","20","14","1","5"
"8710000US3613776","ZCTA5 13776, New York","7","7","0","0"
"8710000US3613777","ZCTA5 13777, New York","0","0","0","0"
"8710000US3613778","ZCTA5 13778, New York","37","15","10","12"
"8710000US3613780","ZCTA5 13780, New York","27","19","5","3"
"8710000US3613782","ZCTA5 13782, New York","35","25","6","4"
"8710000US3613783","ZCTA5 13783, New York","78","22","26","30"
"8710000US3613784","ZCTA5 13784, New York","0","0","0","0"
"8710000US3613786","ZCTA5 13786, New York","16","5","2","9"
"8710000US3613787","ZCTA5 13787, New York","28","18","4","6"
"8710000US3613788","ZCTA5 13788, New York","26","11","6","9"
"8710000US3613790","ZCTA5 13790, New York","566","123","17","426"
"8710000US3613794","ZCTA5 13794, New York","0","0","0","0"
"8710000US3613795","ZCTA5 13795, New York","52","21","1","30"
"8710000US3613796","ZCTA5 13796, New York","18","5","6","7"
"8710000US3613797","ZCTA5 13797, New York","8","5","3","0"
"8710000US3613801","ZCTA5 13801, New York","29","8","7","14"
"8710000US3613802","ZCTA5 13802, New York","1","1","0","0"
"8710000US3613803","ZCTA5 13803, New York","47","10","7","30"
"8710000US3613804","ZCTA5 13804, New York","3","3","0","0"
"8710000US3613806","ZCTA5 13806, New York","5","5","0","0"
"8710000US3613807","ZCTA5 13807, New York","13","3","3","7"
"8710000US3613808","ZCTA5 13808, New York","36","20","1","15"
"8710000US3613809","ZCTA5 13809, New York","22","5","3","14"
"8710000US3613810","ZCTA5 13810, New York","26","19","2","5"
"8710000US3613811","ZCTA5 13811, New York","57","25","14","18"
"8710000US3613812","ZCTA5 13812, New York","20","13","7","0"
"8710000US3613813","ZCTA5 13813, New York","11","6","2","3"
"8710000US3613815","ZCTA5 13815, New York","220","71","19","130"
"8710000US3613820","ZCTA5 13820, New York","595","162","29","404"
"8710000US3613825","ZCTA5 13825, New York","59","30","4","25"
"8710000US3613826","ZCTA5 13826, New York","4","4","0","0"
"8710000US3613827","ZCTA5 13827, New York","152","53","17","82"
"8710000US3613830","ZCTA5 13830, New York","59","32","1","26"
"8710000US3613832","ZCTA5 13832, New York","6","1","5","0"
"8710000US3613833","ZCTA5 13833, New York","45","33","0","12"
"8710000US3613834","ZCTA5 13834, New York","0","0","0","0"
"8710000US3613835","ZCTA5 13835, New York","4","2","2","0"
"8710000US3613838","ZCTA5 13838, New York","79","21","6","52"
"8710000US3613839","ZCTA5 13839, New York","19","7","2","10"
"8710000US3613841","ZCTA5 13841, New York","0","0","0","0"
"8710000US3613842","ZCTA5 13842, New York","21","13","0","8"
"8710000US3613843","ZCTA5 13843, New York","26","15","9","2"
"8710000US3613844","ZCTA5 13844, New York","8","6","1","1"
"8710000US3613845","ZCTA5 13845, New York","0","0","0","0"
"8710000US3613846","ZCTA5 13846, New York","5","5","0","0"
"8710000US3613847","ZCTA5 13847, New York","0","0","0","0"
"8710000US3613849","ZCTA5 13849, New York","72","40","12","20"
"8710000US3613850","ZCTA5 13850, New York","289","150","33","106"
"8710000US3613856","ZCTA5 13856, New York","140","48","25","67"
"8710000US3613859","ZCTA5 13859, New York","5","1","0","4"
"8710000US3613860","ZCTA5 13860, New York","17","12","0","5"
"8710000US3613861","ZCTA5 13861, New York","19","11","0","8"
"8710000US3613862","ZCTA5 13862, New York","47","18","5","24"
"8710000US3613863","ZCTA5 13863, New York","4","4","0","0"
"8710000US3613864","ZCTA5 13864, New York","16","9","5","2"
"8710000US3613865","ZCTA5 13865, New York","60","36","13","11"
"8710000US3613901","ZCTA5 13901, New York","627","119","38","470"
"8710000US3613902","ZCTA5 13902, New York","0","0","0","0"
"8710000US3613903","ZCTA5 13903, New York","736","193","40","503"
"8710000US3613904","ZCTA5 13904, New York","311","55","5","251"
"8710000US3613905","ZCTA5 13905, New York","1295","221","69","1005"
"8710000US3614001","ZCTA5 14001, New York","52","33","8","11"
"8710000US3614004","ZCTA5 14004, New York","37","20","6","11"
"8710000US3614005","ZCTA5 14005, New York","22","0","0","22"
"8710000US3614006","ZCTA5 14006, New York","134","80","18","36"
"8710000US3614008","ZCTA5 14008, New York","51","13","0","38"
"8710000US3614009","ZCTA5 14009, New York","43","14","0","29"
"8710000US3614011","ZCTA5 14011, New York","57","20","11","26"
"8710000US3614012","ZCTA5 14012, New York","75","33","4","38"
"8710000US3614013","ZCTA5 14013, New York","32","11","9","12"
"8710000US3614020","ZCTA5 14020, New York","453","109","13","331"
"8710000US3614024","ZCTA5 14024, New York","10","0","0","10"
"8710000US3614025","ZCTA5 14025, New York","10","5","2","3"
"8710000US3614026","ZCTA5 14026, New York","11","9","0","2"
"8710000US3614028","ZCTA5 14028, New York","21","12","0","9"
"8710000US3614030","ZCTA5 14030, New York","12","12","0","0"
"8710000US3614031","ZCTA5 14031, New York","64","48","8","8"
"8710000US3614032","ZCTA5 14032, New York","99","87","5","7"
"8710000US3614033","ZCTA5 14033, New York","19","19","0","0"
"8710000US3614034","ZCTA5 14034, New York","11","3","0","8"
"8710000US3614035","ZCTA5 14035, New York","4","0","0","4"
"8710000US3614036","ZCTA5 14036, New York","50","25","4","21"
"8710000US3614037","ZCTA5 14037, New York","7","0","0","7"
"8710000US3614039","ZCTA5 14039, New York","0","0","0","0"
"8710000US3614040","ZCTA5 14040, New York","5","3","0","2"
"8710000US3614041","ZCTA5 14041, New York","0","0","0","0"
"8710000US3614042","ZCTA5 14042, New York","36","3","14","19"
"8710000US3614043","ZCTA5 14043, New York","310","135","15","160"
"8710000US3614047","ZCTA5 14047, New York","77","63","3","11"
"8710000US3614048","ZCTA5 14048, New York","3164","739","280","2145"
"8710000US3614051","ZCTA5 14051, New York","286","186","29","71"
"8710000US3614052","ZCTA5 14052, New York","83","38","10","35"
"8710000US3614054","ZCTA5 14054, New York","36","2","0","34"
"8710000US3614055","ZCTA5 14055, New York","11","2","0","9"
"8710000US3614057","ZCTA5 14057, New York","111","34","11","66"
"8710000US3614058","ZCTA5 14058, New York","229","35","2","192"
"8710000US3614059","ZCTA5 14059, New York","33","25","2","6"
"8710000US3614060","ZCTA5 14060, New York","0","0","0","0"
"8710000US3614061","ZCTA5 14061, New York","1","1","0","0"
"8710000US3614062","ZCTA5 14062, New York","23","13","4","6"
"8710000US3614063","ZCTA5 14063, New York","407","126","28","253"
"8710000US3614065","ZCTA5 14065, New York","6","0","2","4"
"8710000US3614066","ZCTA5 14066, New York","10","3","0","7"
"8710000US3614067","ZCTA5 14067, New York","59","32","11","16"
"8710000US3614068","ZCTA5 14068, New York","75","44","9","22"
"8710000US3614069","ZCTA5 14069, New York","4","4","0","0"
"8710000US3614070","ZCTA5 14070, New York","84","14","10","60"
"8710000US3614072","ZCTA5 14072, New York","311","206","17","88"
"8710000US3614075","ZCTA5 14075, New York","627","374","52","201"
"8710000US3614080","ZCTA5 14080, New York","18","1","0","17"
"8710000US3614081","ZCTA5 14081, New York","60","28","8","24"
"8710000US3614082","ZCTA5 14082, New York","4","0","0","4"
"8710000US3614085","ZCTA5 14085, New York","96","93","0","3"
"8710000US3614086","ZCTA5 14086, New York","318","220","30","68"
"8710000US3614091","ZCTA5 14091, New York","27","22","0","5"
"8710000US3614092","ZCTA5 14092, New York","123","51","30","42"
"8710000US3614094","ZCTA5 14094, New York","1012","323","114","575"
"8710000US3614098","ZCTA5 14098, New York","51","21","5","25"
"8710000US3614101","ZCTA5 14101, New York","2","2","0","0"
"8710000US3614102","ZCTA5 14102, New York","2","0","2","0"
"8710000US3614103","ZCTA5 14103, New York","302","105","31","166"
"8710000US3614105","ZCTA5 14105, New York","61","33","1","27"
"8710000US3614108","ZCTA5 14108, New York","60","37","11","12"
"8710000US3614109","ZCTA5 14109, New York","0","0","0","0"
"8710000US3614111","ZCTA5 14111, New York","91","35","4","52"
"8710000US3614112","ZCTA5 14112, New York","3","3","0","0"
"8710000US3614113","ZCTA5 14113, New York","10","7","0","3"
"8710000US3614120","ZCTA5 14120, New York","506","265","54","187"
"8710000US3614125","ZCTA5 14125, New York","112","37","7","68"
"8710000US3614126","ZCTA5 14126, New York","2","0","2","0"
"8710000US3614127","ZCTA5 14127, New York","363","194","51","118"
"8710000US3614129","ZCTA5 14129, New York","21","8","2","11"
"8710000US3614130","ZCTA5 14130, New York","4","0","3","1"
"8710000US3614131","ZCTA5 14131, New York","79","36","12","31"
"8710000US3614132","ZCTA5 14132, New York","64","43","15","6"
"8710000US3614134","ZCTA5 14134, New York","0","0","0","0"
"8710000US3614135","ZCTA5 14135, New York","0","0","0","0"
"8710000US3614136","ZCTA5 14136, New York","62","36","7","19"
"8710000US3614138","ZCTA5 14138, New York","24","4","8","12"
"8710000US3614139","ZCTA5 14139, New York","9","2","5","2"
"8710000US3614141","ZCTA5 14141, New York","52","25","6","21"
"8710000US3614143","ZCTA5 14143, New York","11","0","0","11"
"8710000US3614145","ZCTA5 14145, New York","29","20","4","5"
"8710000US3614150","ZCTA5 14150, New York","792","354","41","397"
"8710000US3614167","ZCTA5 14167, New York","32","4","0","28"
"8710000US3614168","ZCTA5 14168, New York","0","0","0","0"
"8710000US3614169","ZCTA5 14169, New York","0","0","0","0"
"8710000US3614170","ZCTA5 14170, New York","29","18","4","7"
"8710000US3614171","ZCTA5 14171, New York","10","1","2","7"
"8710000US3614172","ZCTA5 14172, New York","42","8","1","33"
"8710000US3614173","ZCTA5 14173, New York","0","0","0","0"
"8710000US3614174","ZCTA5 14174, New York","63","33","14","16"
"8710000US3614201","ZCTA5 14201, New York","4187","400","233","3554"
"8710000US3614202","ZCTA5 14202, New York","566","10","3","553"
"8710000US3614203","ZCTA5 14203, New York","109","1","0","108"
"8710000US3614204","ZCTA5 14204, New York","718","131","73","514"
"8710000US3614206","ZCTA5 14206, New York","740","182","79","479"
"8710000US3614207","ZCTA5 14207, New York","4480","811","164","3505"
"8710000US3614208","ZCTA5 14208, New York","197","38","18","141"
"8710000US3614209","ZCTA5 14209, New York","378","41","24","313"
"8710000US3614210","ZCTA5 14210, New York","1159","263","121","775"
"8710000US3614211","ZCTA5 14211, New York","742","138","89","515"
"8710000US3614212","ZCTA5 14212, New York","237","32","43","162"
"8710000US3614213","ZCTA5 14213, New York","6619","1115","489","5015"
"8710000US3614214","ZCTA5 14214, New York","673","199","28","446"
"8710000US3614215","ZCTA5 14215, New York","1130","387","70","673"
"8710000US3614216","ZCTA5 14216, New York","1366","431","59","876"
"8710000US3614217","ZCTA5 14217, New York","537","260","38","239"
"8710000US3614218","ZCTA5 14218, New York","1189","321","129","739"
"8710000US3614219","ZCTA5 14219, New York","267","124","36","107"
"8710000US3614220","ZCTA5 14220, New York","1535","573","119","843"
"8710000US3614221","ZCTA5 14221, New York","768","417","95","256"
"8710000US3614222","ZCTA5 14222, New York","589","108","17","464"
"8710000US3614223","ZCTA5 14223, New York","431","230","37","164"
"8710000US3614224","ZCTA5 14224, New York","489","272","40","177"
"8710000US3614225","ZCTA5 14225, New York","591","256","27","308"
"8710000US3614226","ZCTA5 14226, New York","558","317","45","196"
"8710000US3614227","ZCTA5 14227, New York","276","89","17","170"
"8710000US3614228","ZCTA5 14228, New York","468","118","11","339"
"8710000US3614261","ZCTA5 14261, New York","0","0","0","0"
"8710000US3614301","ZCTA5 14301, New York","457","81","65","311"
"8710000US3614302","ZCTA5 14302, New York","2","2","0","0"
"8710000US3614303","ZCTA5 14303, New York","241","38","30","173"
"8710000US3614304","ZCTA5 14304, New York","421","194","56","171"
"8710000US3614305","ZCTA5 14305, New York","433","129","44","260"
"8710000US3614411","ZCTA5 14411, New York","470","129","98","243"
"8710000US3614414","ZCTA5 14414, New York","136","17","38","81"
"8710000US3614415","ZCTA5 14415, New York","0","0","0","0"
"8710000US3614416","ZCTA5 14416, New York","42","12","12","18"
"8710000US3614418","ZCTA5 14418, New York","6","2","0","4"
"8710000US3614420","ZCTA5 14420, New York","546","243","53","250"
"8710000US3614422","ZCTA5 14422, New York","47","7","0","40"
"8710000US3614423","ZCTA5 14423, New York","72","35","4","33"
"8710000US3614424","ZCTA5 14424, New York","360","105","24","231"
"8710000US3614425","ZCTA5 14425, New York","271","109","40","122"
"8710000US3614427","ZCTA5 14427, New York","21","3","1","17"
"8710000US3614428","ZCTA5 14428, New York","107","63","7","37"
"8710000US3614432","ZCTA5 14432, New York","139","33","16","90"
"8710000US3614433","ZCTA5 14433, New York","134","76","10","48"
"8710000US3614435","ZCTA5 14435, New York","18","3","9","6"
"8710000US3614437","ZCTA5 14437, New York","161","60","10","91"
"8710000US3614441","ZCTA5 14441, New York","34","9","0","25"
"8710000US3614445","ZCTA5 14445, New York","324","124","11","189"
"8710000US3614450","ZCTA5 14450, New York","711","418","58","235"
"8710000US3614454","ZCTA5 14454, New York","168","42","1","125"
"8710000US3614456","ZCTA5 14456, New York","1601","308","104","1189"
"8710000US3614462","ZCTA5 14462, New York","7","0","0","7"
"8710000US3614464","ZCTA5 14464, New York","157","77","14","66"
"8710000US3614466","ZCTA5 14466, New York","6","4","2","0"
"8710000US3614467","ZCTA5 14467, New York","274","169","22","83"
"8710000US3614468","ZCTA5 14468, New York","235","152","21","62"
"8710000US3614469","ZCTA5 14469, New York","68","27","4","37"
"8710000US3614470","ZCTA5 14470, New York","139","77","9","53"
"8710000US3614471","ZCTA5 14471, New York","6","1","0","5"
"8710000US3614472","ZCTA5 14472, New York","86","53","4","29"
"8710000US3614475","ZCTA5 14475, New York","9","5","0","4"
"8710000US3614476","ZCTA5 14476, New York","24","15","3","6"
"8710000US3614477","ZCTA5 14477, New York","65","45","4","16"
"8710000US3614478","ZCTA5 14478, New York","11","5","2","4"
"8710000US3614479","ZCTA5 14479, New York","0","0","0","0"
"8710000US3614480","ZCTA5 14480, New York","5","2","0","3"
"8710000US3614481","ZCTA5 14481, New York","27","11","2","14"
"8710000US3614482","ZCTA5 14482, New York","136","35","6","95"
"8710000US3614485","ZCTA5 14485, New York","62","32","6","24"
"8710000US3614486","ZCTA5 14486, New York","3","0","0","3"
"8710000US3614487","ZCTA5 14487, New York","41","26","1","14"
"8710000US3614489","ZCTA5 14489, New York","268","94","35","139"
"8710000US3614502","ZCTA5 14502, New York","197","138","10","49"
"8710000US3614504","ZCTA5 14504, New York","35","14","0","21"
"8710000US3614505","ZCTA5 14505, New York","97","38","3","56"
"8710000US3614506","ZCTA5 14506, New York","10","10","0","0"
"8710000US3614507","ZCTA5 14507, New York","6","4","2","0"
"8710000US3614510","ZCTA5 14510, New York","338","66","63","209"
"8710000US3614511","ZCTA5 14511, New York","1","1","0","0"
"8710000US3614512","ZCTA5 14512, New York","33","21","8","4"
"8710000US3614513","ZCTA5 14513, New York","830","287","95","448"
"8710000US3614514","ZCTA5 14514, New York","189","135","1","53"
"8710000US3614516","ZCTA5 14516, New York","83","37","4","42"
"8710000US3614517","ZCTA5 14517, New York","37","20","6","11"
"8710000US3614519","ZCTA5 14519, New York","149","105","18","26"
"8710000US3614521","ZCTA5 14521, New York","47","26","4","17"
"8710000US3614522","ZCTA5 14522, New York","87","25","4","58"
"8710000US3614525","ZCTA5 14525, New York","39","2","0","37"
"8710000US3614526","ZCTA5 14526, New York","322","229","15","78"
"8710000US3614527","ZCTA5 14527, New York","182","59","16","107"
"8710000US3614529","ZCTA5 14529, New York","0","0","0","0"
"8710000US3614530","ZCTA5 14530, New York","140","35","4","101"
"8710000US3614532","ZCTA5 14532, New York","59","29","0","30"
"8710000US3614533","ZCTA5 14533, New York","27","7","0","20"
"8710000US3614534","ZCTA5 14534, New York","548","422","63","63"
"8710000US3614536","ZCTA5 14536, New York","5","4","0","1"
"8710000US3614537","ZCTA5 14537, New York","0","0","0","0"
"8710000US3614539","ZCTA5 14539, New York","0","0","0","0"
"8710000US3614541","ZCTA5 14541, New York","51","25","0","26"
"8710000US3614542","ZCTA5 14542, New York","1","1","0","0"
"8710000US3614543","ZCTA5 14543, New York","11","4","1","6"
"8710000US3614544","ZCTA5 14544, New York","13","7","3","3"
"8710000US3614545","ZCTA5 14545, New York","0","0","0","0"
"8710000US3614546","ZCTA5 14546, New York","101","38","2","61"
"8710000US3614548","ZCTA5 14548, New York","52","16","16","20"
"8710000US3614549","ZCTA5 14549, New York","0","0","0","0"
"8710000US3614550","ZCTA5 14550, New York","16","0","3","13"
"8710000US3614551","ZCTA5 14551, New York","343","112","65","166"
"8710000US3614555","ZCTA5 14555, New York","28","14","3","11"
"8710000US3614559","ZCTA5 14559, New York","354","198","31","125"
"8710000US3614560","ZCTA5 14560, New York","13","7","3","3"
"8710000US3614561","ZCTA5 14561, New York","101","31","5","65"
"8710000US3614564","ZCTA5 14564, New York","237","153","12","72"
"8710000US3614568","ZCTA5 14568, New York","107","93","7","7"
"8710000US3614569","ZCTA5 14569, New York","61","19","0","42"
"8710000US3614571","ZCTA5 14571, New York","16","9","7","0"
"8710000US3614572","ZCTA5 14572, New York","33","10","4","19"
"8710000US3614580","ZCTA5 14580, New York","1159","634","64","461"
"8710000US3614585","ZCTA5 14585, New York","0","0","0","0"
"8710000US3614586","ZCTA5 14586, New York","296","197","18","81"
"8710000US3614588","ZCTA5 14588, New York","0","0","0","0"
"8710000US3614589","ZCTA5 14589, New York","300","101","25","174"
"8710000US3614590","ZCTA5 14590, New York","160","24","17","119"
"8710000US3614591","ZCTA5 14591, New York","33","6","3","24"
"8710000US3614592","ZCTA5 14592, New York","0","0","0","0"
"8710000US3614604","ZCTA5 14604, New York","236","0","0","236"
"8710000US3614605","ZCTA5 14605, New York","4497","417","250","3830"
"8710000US3614606","ZCTA5 14606, New York","3034","1102","232","1700"
"8710000US3614607","ZCTA5 14607, New York","750","52","13","685"
"8710000US3614608","ZCTA5 14608, New York","1288","125","57","1106"
"8710000US3614609","ZCTA5 14609, New York","6008","2287","236","3485"
"8710000US3614610","ZCTA5 14610, New York","433","202","19","212"
"8710000US3614611","ZCTA5 14611, New York","1495","267","138","1090"
"8710000US3614612","ZCTA5 14612, New York","1292","570","60","662"
"8710000US3614613","ZCTA5 14613, New York","2422","604","75","1743"
"8710000US3614614","ZCTA5 14614, New York","3","0","0","3"
"8710000US3614615","ZCTA5 14615, New York","1686","548","43","1095"
"8710000US3614616","ZCTA5 14616, New York","1365","639","33","693"
"8710000US3614617","ZCTA5 14617, New York","810","517","48","245"
"8710000US3614618","ZCTA5 14618, New York","406","197","31","178"
"8710000US3614619","ZCTA5 14619, New York","536","215","21","300"
"8710000US3614620","ZCTA5 14620, New York","1059","220","37","802"
"8710000US3614621","ZCTA5 14621, New York","10833","2654","577","7602"
"8710000US3614622","ZCTA5 14622, New York","535","301","18","216"
"8710000US3614623","ZCTA5 14623, New York","885","268","18","599"
"8710000US3614624","ZCTA5 14624, New York","840","529","49","262"
"8710000US3614625","ZCTA5 14625, New York","173","100","21","52"
"8710000US3614626","ZCTA5 14626, New York","1150","676","52","422"
"8710000US3614627","ZCTA5 14627, New York","0","0","0","0"
"8710000US3614701","ZCTA5 14701, New York","2340","398","134","1808"
"8710000US3614706","ZCTA5 14706, New York","59","9","25","25"
"8710000US3614707","ZCTA5 14707, New York","5","5","0","0"
"8710000US3614708","ZCTA5 14708, New York","0","0","0","0"
"8710000US3614709","ZCTA5 14709, New York","15","11","1","3"
"8710000US3614710","ZCTA5 14710, New York","23","12","7","4"
"8710000US3614711","ZCTA5 14711, New York","13","11","2","0"
"8710000US3614712","ZCTA5 14712, New York","13","12","1","0"
"8710000US3614714","ZCTA5 14714, New York","0","0","0","0"
"8710000US3614715","ZCTA5 14715, New York","11","5","4","2"
"8710000US3614716","ZCTA5 14716, New York","67","17","10","40"
"8710000US3614717","ZCTA5 14717, New York","7","6","1","0"
"8710000US3614718","ZCTA5 14718, New York","20","12","5","3"
"8710000US3614719","ZCTA5 14719, New York","32","19","1","12"
"8710000US3614720","ZCTA5 14720, New York","14","0","0","14"
"8710000US3614721","ZCTA5 14721, New York","0","0","0","0"
"8710000US3614722","ZCTA5 14722, New York","2","1","0","1"
"8710000US3614723","ZCTA5 14723, New York","9","6","3","0"
"8710000US3614724","ZCTA5 14724, New York","9","7","0","2"
"8710000US3614726","ZCTA5 14726, New York","17","1","10","6"
"8710000US3614727","ZCTA5 14727, New York","68","0","6","62"
"8710000US3614728","ZCTA5 14728, New York","19","6","3","10"
"8710000US3614729","ZCTA5 14729, New York","0","0","0","0"
"8710000US3614731","ZCTA5 14731, New York","19","9","6","4"
"8710000US3614732","ZCTA5 14732, New York","0","0","0","0"
"8710000US3614733","ZCTA5 14733, New York","51","22","4","25"
"8710000US3614735","ZCTA5 14735, New York","21","21","0","0"
"8710000US3614736","ZCTA5 14736, New York","2","0","2","0"
"8710000US3614737","ZCTA5 14737, New York","55","24","10","21"
"8710000US3614738","ZCTA5 14738, New York","22","15","0","7"
"8710000US3614739","ZCTA5 14739, New York","37","19","11","7"
"8710000US3614740","ZCTA5 14740, New York","14","5","5","4"
"8710000US3614741","ZCTA5 14741, New York","16","9","3","4"
"8710000US3614742","ZCTA5 14742, New York","0","0","0","0"
"8710000US3614743","ZCTA5 14743, New York","1","0","1","0"
"8710000US3614744","ZCTA5 14744, New York","8","8","0","0"
"8710000US3614747","ZCTA5 14747, New York","17","14","2","1"
"8710000US3614748","ZCTA5 14748, New York","19","0","5","14"
"8710000US3614750","ZCTA5 14750, New York","42","25","6","11"
"8710000US3614752","ZCTA5 14752, New York","2","0","2","0"
"8710000US3614753","ZCTA5 14753, New York","4","2","0","2"
"8710000US3614754","ZCTA5 14754, New York","4","2","0","2"
"8710000US3614755","ZCTA5 14755, New York","8","4","0","4"
"8710000US3614756","ZCTA5 14756, New York","0","0","0","0"
"8710000US3614757","ZCTA5 14757, New York","41","7","11","23"
"8710000US3614760","ZCTA5 14760, New York","298","102","13","183"
"8710000US3614767","ZCTA5 14767, New York","13","3","5","5"
"8710000US3614769","ZCTA5 14769, New York","14","9","5","0"
"8710000US3614770","ZCTA5 14770, New York","14","3","2","9"
"8710000US3614772","ZCTA5 14772, New York","58","10","10","38"
"8710000US3614774","ZCTA5 14774, New York","0","0","0","0"
"8710000US3614775","ZCTA5 14775, New York","31","2","6","23"
"8710000US3614777","ZCTA5 14777, New York","7","6","0","1"
"8710000US3614778","ZCTA5 14778, New York","0","0","0","0"
"8710000US3614779","ZCTA5 14779, New York","188","57","18","113"
"8710000US3614781","ZCTA5 14781, New York","28","3","0","25"
"8710000US3614782","ZCTA5 14782, New York","25","9","7","9"
"8710000US3614783","ZCTA5 14783, New York","0","0","0","0"
"8710000US3614784","ZCTA5 14784, New York","20","2","7","11"
"8710000US3614787","ZCTA5 14787, New York","144","32","16","96"
"8710000US3614788","ZCTA5 14788, New York","0","0","0","0"
"8710000US3614801","ZCTA5 14801, New York","51","28","11","12"
"8710000US3614802","ZCTA5 14802, New York","25","9","5","11"
"8710000US3614803","ZCTA5 14803, New York","12","7","0","5"
"8710000US3614804","ZCTA5 14804, New York","8","2","1","5"
"8710000US3614805","ZCTA5 14805, New York","15","6","7","2"
"8710000US3614806","ZCTA5 14806, New York","21","3","6","12"
"8710000US3614807","ZCTA5 14807, New York","41","21","0","20"
"8710000US3614808","ZCTA5 14808, New York","8","2","2","4"
"8710000US3614809","ZCTA5 14809, New York","45","11","10","24"
"8710000US3614810","ZCTA5 14810, New York","90","34","16","40"
"8710000US3614812","ZCTA5 14812, New York","32","17","9","6"
"8710000US3614813","ZCTA5 14813, New York","23","16","1","6"
"8710000US3614814","ZCTA5 14814, New York","5","1","0","4"
"8710000US3614815","ZCTA5 14815, New York","9","0","6","3"
"8710000US3614816","ZCTA5 14816, New York","4","3","1","0"
"8710000US3614817","ZCTA5 14817, New York","38","18","5","15"
"8710000US3614818","ZCTA5 14818, New York","9","7","2","0"
"8710000US3614819","ZCTA5 14819, New York","9","0","0","9"
"8710000US3614820","ZCTA5 14820, New York","0","0","0","0"
"8710000US3614821","ZCTA5 14821, New York","15","5","0","10"
"8710000US3614822","ZCTA5 14822, New York","1","0","0","1"
"8710000US3614823","ZCTA5 14823, New York","20","9","4","7"
"8710000US3614824","ZCTA5 14824, New York","2","0","0","2"
"8710000US3614825","ZCTA5 14825, New York","14","0","3","11"
"8710000US3614826","ZCTA5 14826, New York","21","5","3","13"
"8710000US3614827","ZCTA5 14827, New York","0","0","0","0"
"8710000US3614830","ZCTA5 14830, New York","285","129","18","138"
"8710000US3614836","ZCTA5 14836, New York","11","0","9","2"
"8710000US3614837","ZCTA5 14837, New York","47","35","5","7"
"8710000US3614838","ZCTA5 14838, New York","23","22","1","0"
"8710000US3614839","ZCTA5 14839, New York","3","0","2","1"
"8710000US3614840","ZCTA5 14840, New York","30","7","8","15"
"8710000US3614841","ZCTA5 14841, New York","15","11","2","2"
"8710000US3614842","ZCTA5 14842, New York","0","0","0","0"
"8710000US3614843","ZCTA5 14843, New York","175","40","15","120"
"8710000US3614845","ZCTA5 14845, New York","225","112","24","89"
"8710000US3614846","ZCTA5 14846, New York","2","2","0","0"
"8710000US3614847","ZCTA5 14847, New York","24","15","6","3"
"8710000US3614850","ZCTA5 14850, New York","2155","404","106","1645"
"8710000US3614853","ZCTA5 14853, New York","0","0","0","0"
"8710000US3614854","ZCTA5 14854, New York","0","0","0","0"
"8710000US3614855","ZCTA5 14855, New York","1","0","0","1"
"8710000US3614856","ZCTA5 14856, New York","0","0","0","0"
"8710000US3614858","ZCTA5 14858, New York","2","0","0","2"
"8710000US3614859","ZCTA5 14859, New York","20","2","5","13"
